Subfamily	Genus	Species	subspecies
Myrmicinae	Temnothorax	grouvellei	
Myrmicinae	Temnothorax	gundlachi	
Myrmicinae	Temnothorax	hadrumetensis	
Myrmicinae	Temnothorax	haira	
Myrmicinae	Temnothorax	hengshanensis	
Myrmicinae	Temnothorax	hesperius	
Myrmicinae	Temnothorax	himachalensis	
Myrmicinae	Temnothorax	hispaniolae	
Myrmicinae	Temnothorax	hispidus	
Myrmicinae	Temnothorax	huatuo	
Myrmicinae	Temnothorax	huehuetenangoi	
Myrmicinae	Temnothorax	hyrcanus	
Myrmicinae	Temnothorax	ibericus	
Myrmicinae	Temnothorax	imias	
Myrmicinae	Temnothorax	indra	
Myrmicinae	Temnothorax	inermis	
Myrmicinae	Temnothorax	inquilinus	
Myrmicinae	Temnothorax	interruptus	
Myrmicinae	Temnothorax	iranicus	
Myrmicinae	Temnothorax	iris	
Myrmicinae	Temnothorax	isabellae	
Myrmicinae	Temnothorax	italicus	
Myrmicinae	Temnothorax	ixili	
Myrmicinae	Temnothorax	jailensis	
Myrmicinae	Temnothorax	janushevi	
Myrmicinae	Temnothorax	josephi	
Myrmicinae	Temnothorax	kashmirensis	
Myrmicinae	Temnothorax	kaszabi	
Myrmicinae	Temnothorax	kemali	
Myrmicinae	Temnothorax	kinomurai	
Myrmicinae	Temnothorax	kirghizicus	
Myrmicinae	Temnothorax	kiudiria	
Myrmicinae	Temnothorax	knipovitshi	
Myrmicinae	Temnothorax	korbi	
Myrmicinae	Temnothorax	koreanus	
Myrmicinae	Temnothorax	kraussei	
Myrmicinae	Temnothorax	kubira	
Myrmicinae	Temnothorax	kuixing	
Myrmicinae	Temnothorax	kurilensis	
Myrmicinae	Temnothorax	kutteri	
Myrmicinae	Temnothorax	laciniatus	
Myrmicinae	Temnothorax	laconicus	
Myrmicinae	Temnothorax	laestrygon	
Myrmicinae	Temnothorax	laestrygon	splendidiceps
Myrmicinae	Temnothorax	laetus	
Myrmicinae	Temnothorax	lagrecai	
Myrmicinae	Temnothorax	laurae	
Myrmicinae	Temnothorax	laurae	antoniae
Myrmicinae	Temnothorax	laurae	colettae
Myrmicinae	Temnothorax	laurae	rosae
Myrmicinae	Temnothorax	leigong	
Myrmicinae	Temnothorax	leimu	
Myrmicinae	Temnothorax	leoni	
Myrmicinae	Temnothorax	lereddei	
Myrmicinae	Temnothorax	leucacanthus	
Myrmicinae	Temnothorax	leviceps	
Myrmicinae	Temnothorax	leyeensis	
Myrmicinae	Temnothorax	lichtensteini	
Myrmicinae	Temnothorax	liebi	
Myrmicinae	Temnothorax	liviae	
Myrmicinae	Temnothorax	longipilosus	
Myrmicinae	Temnothorax	longispinosus	
Myrmicinae	Temnothorax	luteus	
Myrmicinae	Temnothorax	luteus	subcingulatus
Myrmicinae	Temnothorax	makora	
Myrmicinae	Temnothorax	manni	
